id,TransactID,PIN,EventID,LAID,LID,PTID,UserID,created_at,updated_at
,4139,4139,31,5,,20,1,,
,4140,4140,31,5,,20,1,,
,4141,4141,31,5,,20,1,,
,4142,4142,31,5,,20,1,,
,4143,4143,31,5,,20,1,,
,4144,4144,31,5,,20,1,,
,4145,4145,31,5,,20,1,,
,4146,4146,31,5,,20,1,,
,4147,4147,31,5,,20,1,,
,4148,4148,31,5,,20,1,,
,4149,4149,31,5,,20,1,,
,4150,4150,31,5,,20,1,,
,4151,4151,31,5,,20,1,,
,4152,4152,31,5,,20,1,,
,4153,4153,31,5,,20,1,,
,4154,4154,31,5,,20,1,,
,4155,4155,31,5,,20,1,,
,4156,4156,31,5,,20,1,,
,4157,4157,31,5,,20,1,,
,4158,4158,31,5,,20,1,,
,4159,4159,31,5,,20,1,,
,4160,4160,31,5,,20,1,,
,4161,4161,31,5,,20,1,,
,4162,4162,31,5,,20,1,,
,4163,4163,31,5,,20,1,,
,4164,4164,31,5,,20,1,,
,4165,4165,31,5,,20,1,,
,4166,4166,31,5,,20,1,,
,4167,4167,31,5,,20,1,,
,4168,4168,31,5,,20,1,,
,4169,4169,31,5,,20,1,,
,4170,4170,31,5,,20,1,,
,4171,4171,31,5,,20,1,,
,4172,4172,31,5,,20,1,,
,4173,4173,31,5,,20,1,,
,4174,4174,31,5,,20,1,,
,4175,4175,31,5,,20,1,,
,4176,4176,31,5,,20,1,,
,4177,4177,31,5,,20,1,,
,4178,4178,31,5,,20,1,,
,4179,4179,32,5,,20,1,,
,4180,4180,32,5,,20,1,,
,4181,4181,32,5,,20,1,,
,4182,4182,32,5,,20,1,,
,4183,4183,32,5,,20,1,,
,4184,4184,32,5,,20,1,,
,4185,4185,32,5,,20,1,,
,4186,4186,32,5,,20,1,,
,4187,4187,32,5,,20,1,,
,4188,4188,32,5,,20,1,,
,4189,4189,32,5,,20,1,,
,4190,4190,32,5,,20,1,,
,4191,4191,32,5,,20,1,,
,4192,4192,32,5,,20,1,,
,4193,4193,32,5,,20,1,,
,4194,4194,32,5,,20,1,,
,4195,4195,32,5,,20,1,,
,4196,4196,32,5,,20,1,,
,4197,4197,32,5,,20,1,,
,4198,4198,32,5,,20,1,,
,4199,4199,32,5,,20,1,,
,4200,4200,32,5,,20,1,,
,4201,4201,32,5,,20,1,,
,4202,4202,32,5,,20,1,,
,4203,4203,32,5,,20,1,,
,4204,4204,32,5,,20,1,,
,4205,4205,32,5,,20,1,,
,4206,4206,32,5,,20,1,,
,4207,4207,32,5,,20,1,,
,4208,4208,32,5,,20,1,,
,4209,4209,32,5,,20,1,,
,4210,4210,32,5,,20,1,,
,4211,4211,32,5,,20,1,,
,4212,4212,32,5,,20,1,,
,4213,4213,32,5,,20,1,,
,4214,4214,32,5,,20,1,,
,4215,4215,32,5,,20,1,,
,4216,4216,32,5,,20,1,,
,4217,4217,32,5,,20,1,,
,4218,4218,32,5,,20,1,,
,4219,4219,32,5,,20,1,,
,4220,4220,32,5,,20,1,,
,4221,4221,32,5,,20,1,,
,4222,4222,32,5,,20,1,,
,4223,4223,32,5,,20,1,,
,4224,4224,32,5,,20,1,,
,4225,4225,32,5,,20,1,,
,4226,4226,32,5,,20,1,,
,4227,4227,32,5,,20,1,,
,4228,4228,32,5,,20,1,,
,4229,4229,32,5,,4,1,,
,14446,4229,35,5,,1,1,,
,4230,4230,32,5,,20,1,,
,4231,4231,32,5,,20,1,,
,4232,4232,32,5,,20,1,,
,4233,4233,32,5,,20,1,,
,4234,4234,32,5,,20,1,,
,4235,4235,32,5,,20,1,,
,4236,4236,32,5,,20,1,,
,4237,4237,32,5,,20,1,,
,4238,4238,32,5,,20,1,,
,4239,4239,32,5,,4,1,,
,4240,4240,32,5,,4,1,,
,5999,6000,0,0,,0,1,,
,6000,6000,31,1,,20,1,,
,6001,6001,31,1,,20,1,,
,6002,6002,31,1,,20,1,,
,6003,6003,31,1,,20,1,,
,6004,6004,31,1,,20,1,,
,6005,6005,31,1,,20,1,,
,6006,6006,31,1,,20,1,,
,6007,6007,31,1,,20,1,,
,6008,6008,31,1,,20,1,,
,6009,6009,31,1,16,20,1,,
,9619,6009,40,0,16,1,1,,
,14498,6009,36,3,16,20,1,,
,16011,6009,33,3,16,20,1,,
,6010,6010,31,1,,20,1,,
,6011,6011,31,1,,20,1,,
,6012,6012,31,1,,20,1,,
,6013,6013,31,1,,20,1,,
,6014,6014,31,1,,20,1,,
,6015,6015,31,1,,20,1,,
,6016,6016,31,1,,20,1,,
,6017,6017,31,1,,20,1,,
,6018,6018,31,1,,20,1,,
,6019,6019,31,1,,20,1,,
,6020,6020,31,1,,20,1,,
,6021,6021,31,1,,20,1,,
,6022,6022,31,1,,20,1,,
,6023,6023,31,1,,20,1,,
,6024,6024,31,1,,20,1,,
,6025,6025,31,1,,20,1,,
,6026,6026,31,1,,20,1,,
,6027,6027,31,1,,20,1,,
,6028,6028,31,1,,20,1,,
,6029,6029,31,1,,20,1,,
,6030,6030,31,1,,20,1,,
,6031,6031,31,1,,20,1,,
,6032,6032,31,1,,20,1,,
,6033,6033,31,1,,20,1,,
,6034,6034,31,1,,20,1,,
,6035,6035,31,1,,20,1,,
,6036,6036,31,1,,20,1,,
,6037,6037,31,1,,20,1,,
,6038,6038,31,1,,20,1,,
,6039,6039,31,1,,20,1,,
,6040,6040,31,1,,20,1,,
,6041,6041,31,1,,20,1,,
,6042,6042,31,1,,20,1,,
,6043,6043,31,1,,20,1,,
,6044,6044,31,1,,20,1,,
,6045,6045,31,1,,20,1,,
,6046,6046,31,1,,4,1,,
,6047,6047,31,1,,4,1,,
,6048,6048,31,1,,4,1,,
,6049,6049,31,1,,4,1,,
,6050,6050,31,1,,4,1,,
,6051,6051,31,1,,20,1,,
,6052,6052,31,1,,20,1,,
,6053,6053,31,1,,5,1,,
,6054,6054,32,1,,20,1,,
,6055,6055,32,1,,20,1,,
,6056,6056,32,1,,20,1,,
,6057,6057,32,1,,20,1,,
,6058,6058,32,1,,20,1,,
,6059,6059,32,1,,20,1,,
,6060,6060,32,1,,20,1,,
,6061,6061,32,1,,20,1,,
,6062,6062,32,1,,20,1,,
,6063,6063,32,1,,20,1,,
,6064,6064,32,1,,20,1,,
,6065,6065,32,1,,20,1,,
,6066,6066,32,1,,20,1,,
,6067,6067,32,1,,20,1,,
,6068,6068,32,1,,20,1,,
,6069,6069,32,1,,20,1,,
,6070,6070,32,1,,20,1,,
,6071,6071,32,1,,20,1,,
,6072,6072,32,1,,20,1,,
,6073,6073,32,1,,20,1,,
,6074,6074,32,1,,20,1,,
,6075,6075,32,1,,20,1,,
,6076,6076,32,1,,20,1,,
,6077,6077,32,1,,20,1,,
,6078,6078,32,1,,20,1,,
,6079,6079,32,1,,20,1,,
,6080,6080,32,1,,20,1,,
,6081,6081,32,1,,20,1,,
,6082,6082,32,1,,20,1,,
,6083,6083,32,1,,20,1,,
,6084,6084,32,1,,20,1,,
,6085,6085,32,1,,20,1,,
,6086,6086,32,1,,20,1,,
,6087,6087,32,1,,20,1,,
,6088,6088,32,1,,20,1,,
,6089,6089,32,1,,20,1,,
,6090,6090,32,1,,20,1,,
,6091,6091,32,1,,20,1,,
,6092,6092,32,18,,20,1,,
,6093,6093,32,1,,20,1,,
,6094,6094,32,1,,20,1,,
,6095,6095,32,1,,20,1,,
,6096,6096,32,1,,20,1,,
,6097,6097,32,1,,20,1,,
,6098,6098,32,1,,20,1,,
,6099,6099,32,1,,20,1,,
,6100,6100,32,1,,20,1,,
,6101,6101,32,1,,20,1,,
,6102,6102,32,1,,20,1,,
,6103,6103,32,1,,20,1,,
,6104,6104,32,1,,20,1,,
,6105,6105,32,1,,20,1,,
,6106,6106,32,1,,20,1,,
,7000,7000,29,6,,20,1,,
,7001,7001,29,6,,20,1,,
,7003,7003,29,6,,20,1,,
,7004,7004,29,6,,20,1,,
,7005,7005,29,6,,20,1,,
,7006,7006,29,6,,20,1,,
,7007,7007,29,6,,20,1,,
,7008,7008,29,6,,20,1,,
,7009,7009,29,6,,20,1,,
,7010,7010,29,6,,20,1,,
,7011,7011,29,6,,20,1,,
,7012,7012,29,6,,20,1,,
,7013,7013,29,6,,20,1,,
,7014,7014,29,6,,20,1,,
,7015,7015,29,6,,20,1,,
,7016,7016,29,6,,20,1,,
,5004,7017,34,6,9,1,1,,
,7017,7017,29,6,,20,1,,
,7018,7018,29,6,,20,1,,
,7019,7019,29,6,,20,1,,
,7020,7020,29,6,,20,1,,
,7021,7021,29,6,,20,1,,
,7022,7022,29,6,,20,1,,
,7023,7023,29,6,,20,1,,
,7024,7024,29,6,,20,1,,
,7025,7025,29,6,,20,1,,
,7026,7026,29,6,,20,1,,
,7027,7027,29,6,,20,1,,
,7028,7028,29,6,,20,1,,
,7029,7029,29,6,,20,1,,
,14464,7029,35,6,,1,1,,
,7030,7030,29,6,,20,1,,
,7031,7031,29,6,,20,1,,
,7032,7032,29,6,,20,1,,
,7033,7033,29,6,,20,1,,
,7034,7034,29,6,,20,1,,
,7035,7035,29,6,,20,1,,
,7036,7036,29,6,,20,1,,
,7037,7037,29,6,,20,1,,
,7038,7038,29,6,,20,1,,
,7039,7039,29,6,,20,1,,
,7040,7040,29,6,,20,1,,
,7041,7041,29,6,,20,1,,
,7042,7042,29,6,,20,1,,
,7043,7043,29,6,,20,1,,
,7044,7044,29,6,,20,1,,
,7045,7045,29,6,,20,1,,
,7046,7046,29,6,,20,1,,
,9656,7046,43,0,,20,1,,
,9695,7046,45,0,,20,1,,
,7047,7047,29,6,,20,1,,
,7048,7048,29,6,,20,1,,
,7049,7049,29,6,,20,1,,
,7050,7050,29,6,,20,1,,
,7051,7051,29,6,,20,1,,
,7052,7052,29,6,,20,1,,
,7053,7053,29,6,,20,1,,
,5016,7054,34,6,8,1,1,,
,7054,7054,29,6,,20,1,,
,7055,7055,29,6,,20,1,,
,7056,7056,29,6,,20,1,,
,7057,7057,29,6,,20,1,,
,7058,7058,29,6,,20,1,,
,7059,7059,29,6,,20,1,,
,7060,7060,29,6,,20,1,,
,7061,7061,29,6,,20,1,,
,7062,7062,29,6,,20,1,,
,7063,7063,29,6,,20,1,,
,7064,7064,29,6,,20,1,,
,7065,7065,29,6,,20,1,,
,7066,7066,29,6,,20,1,,
,7067,7067,29,6,,20,1,,
,7068,7068,29,6,,20,1,,
,7069,7069,29,6,,20,1,,
,7070,7070,29,6,,20,1,,
,7071,7071,29,6,,20,1,,
,7072,7072,29,6,,20,1,,
,7073,7073,29,6,,20,1,,
,7074,7074,29,6,,20,1,,
,7075,7075,29,6,,20,1,,
,7076,7076,29,6,,20,1,,
,7077,7077,29,6,,20,1,,
,7078,7078,29,6,,20,1,,
,7079,7079,29,6,,20,1,,
,7080,7080,29,6,,20,1,,
,7081,7081,29,6,,20,1,,
,7082,7082,29,6,,20,1,,
,7083,7083,29,6,,20,1,,
,7084,7084,29,6,,20,1,,
,7085,7085,29,6,,20,1,,
,7086,7086,29,6,,20,1,,
,7087,7087,29,6,,20,1,,
,7088,7088,29,6,,20,1,,
,7089,7089,29,6,,20,1,,
,7090,7090,29,6,,20,1,,
,7091,7091,29,6,,20,1,,
,7092,7092,29,6,,20,1,,
,7093,7093,29,6,,20,1,,
,7094,7094,29,6,,20,1,,
,7095,7095,29,6,,20,1,,
,7096,7096,29,6,,20,1,,
,7097,7097,29,6,,20,1,,
,7098,7098,29,6,,20,1,,
,7099,7099,29,6,,20,1,,
,7101,7101,29,6,,3,1,,
,7102,7102,29,6,,20,1,,
,7103,7103,29,6,,20,1,,
,7104,7104,29,6,,20,1,,
,7105,7105,29,6,,20,1,,
,7106,7106,29,6,,20,1,,
,7107,7107,31,6,,20,1,,
,7108,7108,31,6,,20,1,,
,7109,7109,31,6,,20,1,,
,7110,7110,31,6,,20,1,,
,7111,7111,31,6,,20,1,,
,7112,7112,31,6,,20,1,,
,7113,7113,31,6,,20,1,,
,7114,7114,31,6,,20,1,,
,7115,7115,31,6,,20,1,,
,7116,7116,31,6,,20,1,,
,7117,7117,31,6,,20,1,,
,7118,7118,31,6,,20,1,,
,7119,7119,31,6,,20,1,,
,7120,7120,31,6,,20,1,,
,7121,7121,31,6,,20,1,,
,7122,7122,31,6,,20,1,,
,7123,7123,31,6,,20,1,,
,7124,7124,31,6,,20,1,,
,7125,7125,31,6,,20,1,,
,7126,7126,31,6,,20,1,,
,7127,7127,31,6,,20,1,,
,7128,7128,31,6,,20,1,,
,7129,7129,31,6,,20,1,,
,7130,7130,31,6,,20,1,,
,7131,7131,31,6,,20,1,,
,7132,7132,31,6,,20,1,,
,7133,7133,31,6,,20,1,,
,7134,7134,31,6,,20,1,,
,7135,7135,31,6,,20,1,,
,7136,7136,31,6,,20,1,,
,7137,7137,31,6,,20,1,,
,7138,7138,31,6,,20,1,,
,7139,7139,31,6,,20,1,,
,7140,7140,31,6,,20,1,,
,7141,7141,31,6,,20,1,,
,7142,7142,31,6,,20,1,,
,7143,7143,31,6,,20,1,,
,7144,7144,31,6,,20,1,,
,7145,7145,31,6,,20,1,,
,7146,7146,31,6,,20,1,,
,7147,7147,31,6,,20,1,,
,7148,7148,31,6,,20,1,,
,7149,7149,31,6,,20,1,,
,7150,7150,31,6,,20,1,,
,7151,7151,31,6,,20,1,,
,7152,7152,31,6,,20,1,,
,7153,7153,31,6,,20,1,,
,7154,7154,32,6,,20,1,,
,7155,7155,32,6,,20,1,,
,7156,7156,32,6,,20,1,,
,7157,7157,32,6,,20,1,,
,7158,7158,32,6,,20,1,,
,7159,7159,32,6,,20,1,,
,7160,7160,32,6,,20,1,,
,7161,7161,32,6,,20,1,,
,7162,7162,32,6,,20,1,,
,7163,7163,32,6,,20,1,,
,7164,7164,32,6,,20,1,,
,7165,7165,32,6,,20,1,,
,7166,7166,32,6,,20,1,,
,7167,7167,32,6,,20,1,,
,7168,7168,32,6,,20,1,,
,7169,7169,32,6,,20,1,,
,7170,7170,32,6,,20,1,,
,7171,7171,32,6,,20,1,,
,7172,7172,32,6,,20,1,,
,7173,7173,32,6,,20,1,,
,7174,7174,32,6,,20,1,,
,7175,7175,32,6,,20,1,,
,7176,7176,32,6,,20,1,,
,7177,7177,32,6,,20,1,,
,7178,7178,32,6,,20,1,,
,7179,7179,0,0,,0,1,,
,7180,7180,32,6,,20,1,,
,7181,7181,32,6,,20,1,,
,7182,7182,32,6,,20,1,,
,7183,7183,32,6,,20,1,,
,7184,7184,32,6,,20,1,,
,7185,7185,32,6,,20,1,,
,7186,7186,32,6,,20,1,,
,7187,7187,0,0,,0,1,,
,7188,7188,32,6,,20,1,,
,7189,7189,32,6,,20,1,,
,7190,7190,32,6,,20,1,,
,7191,7191,32,6,,20,1,,
,7192,7192,32,6,,20,1,,
,7193,7193,32,6,,20,1,,
,7194,7194,32,6,,20,1,,
,7195,7195,32,6,,20,1,,
,7196,7196,32,6,,20,1,,
,7197,7197,0,0,,0,1,,
,7198,7198,32,6,,20,1,,
,7199,7199,32,6,,20,1,,
,7200,7200,32,6,,20,1,,
,7201,7201,32,6,,20,1,,
,7202,7202,0,0,,0,1,,
,7203,7203,32,6,,20,1,,
,7415,7415,31,6,,3,1,,
,8000,8000,29,7,,20,1,,
,8001,8001,29,7,,20,1,,
,8002,8002,29,7,,20,1,,
,8003,8003,29,7,,20,1,,
,8004,8004,29,7,,20,1,,
,8005,8005,29,7,,20,1,,
,8006,8006,29,7,,20,1,,
,8007,8007,29,7,,20,1,,
,8008,8008,29,7,,20,1,,
,8009,8009,29,7,,20,1,,
,8010,8010,29,7,,20,1,,
,8011,8011,29,7,,20,1,,
,8012,8012,29,7,,20,1,,
,8013,8013,29,7,,20,1,,
,8014,8014,29,7,,20,1,,
,8015,8015,29,7,,20,1,,
,8016,8016,29,7,,20,1,,
,8017,8017,29,7,,20,1,,
,8018,8018,29,7,,20,1,,
,8019,8019,29,7,,20,1,,
,8020,8020,29,7,,20,1,,
,8021,8021,29,7,,20,1,,
,8022,8022,29,7,,20,1,,
,8023,8023,29,7,,20,1,,
,8024,8024,29,7,,20,1,,
,8025,8025,29,7,,20,1,,
,8026,8026,29,7,,20,1,,
,8027,8027,29,7,,20,1,,
,8028,8028,29,7,,20,1,,
,8029,8029,29,7,,20,1,,
,8030,8030,29,7,,20,1,,
,8031,8031,29,7,,20,1,,
,8032,8032,29,7,,20,1,,
,8033,8033,29,7,,20,1,,
,8034,8034,29,7,,20,1,,
,8035,8035,29,7,,20,1,,
,8036,8036,29,7,,20,1,,
,8037,8037,29,7,,20,1,,
,8038,8038,29,7,,20,1,,
,8039,8039,29,7,,20,1,,
,8040,8040,29,7,,20,1,,
,8041,8041,29,7,,20,1,,
,8042,8042,29,7,,20,1,,
,8043,8043,29,7,,20,1,,
,8044,8044,29,7,,20,1,,
,8045,8045,29,7,,20,1,,
,8046,8046,29,7,,20,1,,
,8047,8047,29,7,,20,1,,
,8048,8048,29,7,,20,1,,
,8049,8049,29,7,,20,1,,
,8050,8050,29,7,,20,1,,
,8051,8051,29,7,,20,1,,
,8052,8052,29,7,,20,1,,
,8053,8053,29,7,,20,1,,
,8054,8054,29,7,,20,1,,
,9642,8054,41,0,,20,1,,
,8055,8055,29,7,,20,1,,
,8056,8056,29,7,,20,1,,
,8057,8057,29,7,,20,1,,
,8058,8058,29,7,,20,1,,
,8059,8059,29,7,,20,1,,
,14450,8059,35,2,,1,1,,
,8060,8060,29,7,,20,1,,
,8061,8061,29,7,,20,1,,
,8062,8062,29,7,,20,1,,
,8063,8063,29,7,,20,1,,
,8064,8064,29,7,,20,1,,
,8065,8065,29,7,,20,1,,
,8066,8066,29,7,,20,1,,
,8067,8067,29,7,,20,1,,
,8068,8068,29,7,,20,1,,
,8069,8069,29,7,,20,1,,
,8070,8070,29,7,,20,1,,
,8071,8071,29,7,,20,1,,
,8072,8072,29,7,,20,1,,
,8073,8073,29,7,,20,1,,
,8074,8074,29,7,,20,1,,
,8075,8075,29,7,,20,1,,
,8076,8076,29,7,,20,1,,
,8077,8077,29,7,,20,1,,
,8078,8078,29,7,,20,1,,
,8079,8079,29,7,,20,1,,
,8080,8080,29,7,,20,1,,
,8081,8081,29,7,,20,1,,
,8082,8082,29,7,,20,1,,
,8083,8083,29,7,,20,1,,
,8084,8084,29,7,,20,1,,
,8085,8085,29,7,,20,1,,
,8086,8086,29,7,,20,1,,
,8087,8087,29,7,,20,1,,
,8088,8088,29,7,,20,1,,
,8089,8089,29,7,,20,1,,
,8090,8090,0,7,,20,1,,
,8091,8091,29,7,,20,1,,
,8092,8092,29,7,,20,1,,
,8093,8093,29,7,,20,1,,
,8094,8094,29,7,,20,1,,
,8095,8095,29,7,,20,1,,
,8096,8096,29,7,,20,1,,
,8097,8097,29,7,,20,1,,
,8098,8098,29,7,,20,1,,
,8099,8099,29,7,,20,1,,
,8100,8100,29,7,,20,1,,
,8101,8101,29,7,,20,1,,
,8102,8102,29,7,,20,1,,
,8103,8103,29,7,,20,1,,
,8104,8104,29,7,,20,1,,
,8105,8105,29,7,,20,1,,
,9659,8105,44,3,,1,1,,
,14463,8105,35,3,,1,1,,
,8106,8106,29,7,,20,1,,
,8107,8107,29,7,,20,1,,
,8108,8108,29,7,,20,1,,
,8109,8109,29,7,,20,1,,
,8110,8110,29,7,,20,1,,
,8111,8111,31,7,,20,1,,
,8112,8112,31,7,,20,1,,
,8113,8113,31,7,,20,1,,
,8114,8114,31,7,,20,1,,
,8115,8115,31,7,,20,1,,
,8116,8116,31,7,,20,1,,
,8117,8117,31,7,,20,1,,
,8118,8118,31,7,,20,1,,
,8119,8119,31,7,,20,1,,
,8120,8120,31,7,,20,1,,
,8121,8121,31,7,,20,1,,
,8122,8122,31,7,,20,1,,
,8123,8123,31,7,,20,1,,
,8124,8124,31,7,,20,1,,
,8125,8125,31,7,,20,1,,
,8126,8126,31,7,,20,1,,
,8127,8127,31,7,,20,1,,
,8129,8129,31,7,,20,1,,
,8130,8130,31,7,,20,1,,
,8131,8131,31,7,,20,1,,
,8132,8132,31,7,,20,1,,
,8133,8133,31,7,,20,1,,
,8134,8134,31,7,,20,1,,
,8135,8135,31,7,,20,1,,
,8136,8136,31,7,,20,1,,
,8137,8137,31,7,,20,1,,
,8138,8138,31,7,,20,1,,
,8139,8139,31,7,,20,1,,
,8140,8140,31,7,,20,1,,
,8141,8141,31,7,,20,1,,
,8142,8142,31,7,,20,1,,
,8143,8143,31,7,,20,1,,
,8144,8144,31,7,,20,1,,
,8145,8145,31,7,,20,1,,
,8146,8146,31,7,,20,1,,
,8147,8147,31,7,,20,1,,
,8148,8148,31,7,,20,1,,
,8149,8149,31,7,,20,1,,
,8150,8150,31,7,,20,1,,
,8151,8151,31,7,,20,1,,
,8152,8152,31,7,,20,1,,
,8153,8153,31,7,,20,1,,
,8154,8154,31,7,,20,1,,
,8155,8155,31,7,,20,1,,
,8156,8156,31,7,,20,1,,
,8157,8157,31,7,,4,1,,
,9611,8157,40,7,,1,1,,
,8158,8158,32,7,,20,1,,
,8159,8159,32,7,,20,1,,
,8160,8160,32,7,,20,1,,
,8161,8161,32,7,,20,1,,
,8162,8162,32,7,,20,1,,
,8163,8163,32,7,,20,1,,
,8164,8164,32,7,,20,1,,
,8165,8165,32,7,,20,1,,
,8166,8166,32,7,,20,1,,
,8167,8167,32,7,,20,1,,
,8168,8168,32,7,,20,1,,
,8169,8169,32,7,,20,1,,
,8170,8170,32,7,,20,1,,
,8171,8171,0,0,,0,1,,
,8172,8172,32,7,,20,1,,
,8173,8173,32,7,,20,1,,
,8174,8174,32,7,,20,1,,
,8175,8175,32,7,,20,1,,
,8176,8176,32,7,,20,1,,
,8177,8177,32,7,,20,1,,
,8178,8178,32,7,,20,1,,
,8179,8179,0,0,,0,1,,
,8180,8180,32,7,,20,1,,
,8181,8181,32,7,,20,1,,
,8182,8182,0,0,,0,1,,
,8183,8183,32,7,,20,1,,
,8184,8184,32,7,,20,1,,
,8185,8185,32,7,,20,1,,
,8186,8186,32,7,,20,1,,
,8187,8187,32,7,,20,1,,
,8188,8188,32,7,,20,1,,
,8189,8189,32,7,,20,1,,
,8190,8190,32,7,,20,1,,
,8191,8191,32,7,,20,1,,
,8192,8192,32,7,,20,1,,
,8193,8193,32,7,,20,1,,
,8194,8194,32,7,,20,1,,
,8195,8195,32,7,,20,1,,
,8196,8196,32,7,,20,1,,
,8197,8197,32,7,,20,1,,
,8198,8198,32,7,,20,1,,
,8199,8199,32,7,,20,1,,
,8200,8200,32,7,,20,1,,
,8201,8201,32,7,,20,1,,
,8202,8202,32,7,,20,1,,
,8203,8203,32,7,,20,1,,
,8204,8204,32,7,,20,1,,
,8205,8205,32,7,,20,1,,
,8206,8206,32,7,,20,1,,
,8207,8207,32,7,,20,1,,
,9000,9000,29,21,,20,1,,
,9001,9001,29,21,,20,1,,
,9002,9002,29,21,,20,1,,
,9003,9003,29,21,,20,1,,
,9004,9004,29,21,,20,1,,
,9005,9005,29,21,,20,1,,
,9006,9006,29,21,,20,1,,
,9007,9007,29,21,,20,1,,
,9008,9008,29,21,,20,1,,
,9009,9009,29,21,,20,1,,
,9010,9010,29,21,,20,1,,
,9011,9011,29,21,,20,1,,
,9012,9012,29,21,,20,1,,
,9013,9013,29,21,,20,1,,
,9014,9014,29,21,,20,1,,
,9015,9015,29,21,,20,1,,
,9016,9016,29,21,,20,1,,
,9017,9017,29,21,,20,1,,
,9018,9018,29,21,,20,1,,
,9019,9019,29,21,,20,1,,
,9020,9020,29,21,,20,1,,
,9021,9021,29,21,,20,1,,
,9022,9022,29,21,,20,1,,
,9023,9023,29,21,,20,1,,
,9024,9024,29,21,,20,1,,
,9025,9025,29,21,,20,1,,
,9026,9026,29,21,,20,1,,
,9027,9027,29,21,,20,1,,
,9028,9028,29,21,,20,1,,
,9029,9029,29,21,,20,1,,
,9030,9030,29,21,,20,1,,
,9031,9031,29,21,,20,1,,
,9032,9032,29,21,,20,1,,
,9033,9033,29,21,,20,1,,
,9034,9034,29,21,,20,1,,
,9035,9035,29,21,,20,1,,
,9036,9036,29,21,,20,1,,
,9037,9037,29,21,,20,1,,
,9038,9038,29,21,,20,1,,
,9039,9039,29,21,,20,1,,
,9040,9040,29,21,,20,1,,
,9041,9041,29,21,,20,1,,
,9042,9042,29,21,,20,1,,
,9043,9043,29,21,,20,1,,
,9044,9044,29,21,,20,1,,
,9045,9045,29,21,,20,1,,
,9046,9046,29,21,,20,1,,
,9047,9047,29,21,,20,1,,
,9048,9048,29,21,,20,1,,
,9049,9049,29,21,,20,1,,
,9050,9050,29,21,,20,1,,
,9051,9051,29,21,,20,1,,
,9052,9052,29,21,,20,1,,
,9053,9053,29,21,,20,1,,
,9054,9054,29,21,,20,1,,
,9055,9055,29,21,,20,1,,
,9056,9056,29,21,,20,1,,
,9057,9057,29,21,,20,1,,
,9058,9058,29,21,,20,1,,
,9059,9059,29,21,,20,1,,
,9060,9060,29,21,,20,1,,
,9061,9061,29,21,,20,1,,
,9062,9062,29,21,,20,1,,
,9063,9063,29,21,,20,1,,
,9064,9064,29,21,,20,1,,
,9065,9065,29,21,,20,1,,
,9066,9066,29,21,,20,1,,
,9067,9067,29,21,,20,1,,
,9068,9068,29,21,,20,1,,
,9069,9069,29,21,,20,1,,
,9070,9070,29,21,,20,1,,
,9071,9071,29,21,,20,1,,
,9072,9072,29,21,,20,1,,
,9073,9073,29,21,,20,1,,
,9074,9074,29,21,,20,1,,
,9075,9075,29,21,,20,1,,
,9076,9076,29,21,,20,1,,
,9077,9077,29,21,,20,1,,
,9078,9078,29,21,,20,1,,
,9079,9079,29,21,,20,1,,
,9080,9080,29,21,,20,1,,
,9081,9081,29,21,,20,1,,
,9082,9082,29,21,,20,1,,
,9083,9083,29,21,,20,1,,
,9084,9084,29,21,,20,1,,
,9085,9085,29,21,,20,1,,
,9086,9086,29,21,,20,1,,
,9087,9087,29,21,,20,1,,
,9088,9088,29,21,,20,1,,
,9089,9089,29,21,,20,1,,
,9090,9090,29,21,,20,1,,
,9091,9091,29,21,,20,1,,
,9092,9092,29,21,,20,1,,
,9093,9093,29,21,,20,1,,
,9094,9094,29,21,,20,1,,
,9095,9095,29,21,,20,1,,
,9096,9096,29,21,,20,1,,
,9097,9097,29,21,,20,1,,
,9098,9098,29,21,,20,1,,
,9099,9099,29,21,,20,1,,
,9100,9100,29,21,,20,1,,
,9101,9101,29,21,,20,1,,
,9102,9102,29,21,,20,1,,
,9103,9103,29,21,,20,1,,
,9104,9104,29,21,,20,1,,
,9105,9105,29,21,,20,1,,
,9106,9106,29,21,,20,1,,
,9107,9107,29,21,,20,1,,
,9108,9108,29,21,,20,1,,
,9109,9109,29,21,,20,1,,
,9110,9110,29,21,,20,1,,
,9111,9111,29,21,,20,1,,
,9112,9112,29,21,,20,1,,
,9113,9113,29,21,,20,1,,
,9114,9114,29,21,,20,1,,
,9115,9115,29,21,,20,1,,
,9116,9116,29,21,,20,1,,
,9117,9117,29,21,,20,1,,
,9118,9118,29,21,,20,1,,
,9119,9119,29,21,,20,1,,
,9120,9120,29,21,,20,1,,
,9121,9121,29,21,,20,1,,
,9122,9122,29,21,,20,1,,
,9123,9123,29,21,,20,1,,
,9124,9124,29,21,,20,1,,
,9125,9125,29,21,,20,1,,
,9126,9126,29,21,,20,1,,
,9127,9127,29,21,,20,1,,
,9128,9128,29,21,,20,1,,
,9129,9129,29,21,,20,1,,
,9130,9130,29,21,,20,1,,
,9131,9131,29,21,,20,1,,
,9132,9132,29,21,,20,1,,
,9133,9133,29,21,,20,1,,
,9134,9134,29,21,,20,1,,
,9135,9135,29,21,,20,1,,
,9136,9136,29,21,,20,1,,
,9137,9137,29,21,,20,1,,
,9138,9138,29,21,,20,1,,
,9139,9139,29,21,,20,1,,
,9140,9140,29,21,,20,1,,
